element,decimal_approx,num_representations,sample_representation
847/9,94.11111111,2458,"((1,3,1), (2,1,2), (2,2,2), (2,3,1), (3,0,2), (3,2,2), (3,3,2))"
847/12,70.58333333,3722,"((2,0,1), (2,1,1), (2,2,2), (2,3,2), (3,3,2))"
847/18,47.05555556,1472,"((1,3,2), (2,1,1), (2,3,1), (3,0,1), (3,3,1))"
847/24,35.29166667,427,"((2,2,2), (2,3,1), (3,0,2), (3,1,1))"
847/27,31.37037037,98,"((0,3,2), (1,1,1), (1,3,1), (2,0,1), (2,3,1))"
847/36,23.52777778,100,"((1,2,2), (1,3,1), (2,0,2), (2,1,1))"
847/54,15.68518519,2,"((0,2,2), (0,3,1), (1,0,2), (1,1,1))"
848/9,94.22222222,2440,"((1,3,2), (2,0,2), (2,2,2), (2,3,2), (3,1,2), (3,3,2))"
848/27,31.40740741,181,"((0,3,1), (1,1,1), (1,2,2), (1,3,1), (3,0,1), (3,1,1))"
849/8,106.12500000,1332,"((1,1,1), (1,2,1), (2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,1,1), (3,2,2), (3,3,2))"
850/9,94.44444444,3241,"((1,2,1), (1,3,1), (2,2,2), (2,3,2), (3,2,2), (3,3,2))"
850/27,31.48148148,75,"((0,3,2), (1,2,2), (1,3,2))"
851/6,141.83333333,9,"((0,2,1), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
851/8,106.37500000,1281,"((1,1,2), (1,2,1), (2,0,2), (2,1,1), (2,2,2), (2,3,2), (3,1,1), (3,2,2), (3,3,2))"
851/9,94.55555556,2982,"((1,3,2), (2,0,1), (2,3,1), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
851/12,70.91666667,3087,"((2,1,1), (2,3,1), (3,0,2), (3,2,2), (3,3,2))"
851/18,47.27777778,1307,"((1,3,1), (2,0,2), (2,3,2), (3,1,1), (3,2,1))"
851/24,35.45833333,541,"((2,3,2), (3,0,1), (3,1,2))"
851/27,31.51851852,118,"((0,3,1), (1,3,2), (2,2,1), (3,0,2))"
851/36,23.63888889,87,"((1,3,2), (2,0,1), (2,1,2))"
851/54,15.75925926,3,"((0,3,2), (1,0,1), (1,1,2))"
851/72,11.81944444,4,"((1,0,1), (1,3,1), (3,0,1))"
851/108,7.87962963,1,"((0,0,1), (0,3,1), (2,0,1))"
853/6,142.16666667,9,"((0,2,1), (1,0,2), (1,1,2), (1,2,1), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
853/8,106.62500000,1551,"((1,2,1), (2,0,2), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
853/9,94.77777778,2329,"((1,3,1), (2,0,2), (2,2,2), (2,3,2), (3,2,2), (3,3,2))"
853/12,71.08333333,3710,"((2,2,1), (2,3,2), (3,0,1), (3,2,1), (3,3,2))"
853/18,47.38888889,1546,"((1,3,2), (2,0,1), (3,3,2))"
853/24,35.54166667,463,"((2,0,2), (2,3,1), (3,1,2), (3,2,1))"
853/27,31.59259259,104,"((0,3,2), (1,1,2), (1,2,2), (3,0,1), (3,1,1))"
853/36,23.69444444,103,"((1,3,1), (2,1,1), (2,2,1), (3,0,2))"
853/54,15.79629630,11,"((0,3,1), (1,1,1), (1,2,1), (2,0,2))"
854/9,94.88888889,2911,"((1,2,1), (1,3,2), (2,0,1), (2,1,1), (2,3,2), (3,2,2), (3,3,2))"
854/27,31.62962963,187,"((0,3,1), (2,0,2), (2,1,1), (3,2,2))"
855/8,106.87500000,1758,"((1,1,1), (1,2,1), (2,0,1), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
856/9,95.11111111,2844,"((1,3,1), (2,0,1), (2,1,2), (2,3,1), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
856/27,31.70370370,79,"((0,3,2), (1,1,1), (1,3,1), (2,2,1), (3,0,2))"
857/6,142.83333333,4,"((0,0,1), (0,2,1), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
857/8,107.12500000,1560,"((1,1,2), (1,2,1), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
857/9,95.22222222,2431,"((1,3,2), (2,1,1), (2,3,2), (3,0,2), (3,2,2), (3,3,2))"
857/12,71.41666667,3717,"((2,0,1), (2,2,2), (2,3,1), (3,1,1), (3,2,1), (3,3,2))"
857/18,47.61111111,1567,"((1,3,1), (2,3,1), (3,0,1), (3,1,2), (3,3,1))"
857/24,35.70833333,455,"((1,2,2), (3,0,2), (3,1,2), (3,2,1))"
857/27,31.74074074,219,"((0,3,1), (1,3,1), (2,0,1), (2,1,2), (2,3,1))"
857/36,23.80555556,74,"((0,2,2), (2,0,2), (2,1,2), (2,2,1))"
857/72,11.90277778,5,"((0,0,1), (0,2,1), (1,1,1), (3,1,1))"
859/6,143.16666667,9,"((0,1,2), (0,2,1), (1,0,1), (1,2,2), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
859/8,107.37500000,1259,"((1,2,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,1), (3,2,2), (3,3,2))"
859/9,95.44444444,2744,"((1,2,1), (1,3,1), (2,0,1), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
859/12,71.58333333,3064,"((2,0,2), (2,3,2), (3,1,1), (3,2,1), (3,3,2))"
859/18,47.72222222,1254,"((1,3,2), (2,2,1), (2,3,2), (3,0,2))"
859/24,35.79166667,591,"((2,0,1), (2,1,2), (2,3,1), (3,3,1))"
859/27,31.81481481,56,"((0,3,2), (1,2,1), (1,3,2), (2,0,2))"
859/36,23.86111111,116,"((1,2,1), (1,3,1), (3,0,1), (3,2,1))"
859/54,15.90740741,9,"((0,2,1), (0,3,1), (2,0,1), (2,2,1))"
859/72,11.93055556,1,"((0,2,2), (1,0,2), (3,0,1))"
860/9,95.55555556,3151,"((1,3,2), (2,1,1), (2,2,1), (2,3,1), (3,1,2), (3,2,2), (3,3,2))"
860/27,31.85185185,174,"((0,3,1), (1,1,2), (1,2,2), (1,3,2))"
861/8,107.62500000,1185,"((1,1,1), (1,2,1), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,1,1), (3,2,2), (3,3,2))"
862/9,95.77777778,2275,"((1,3,1), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
862/27,31.92592593,129,"((0,3,2), (2,0,1), (2,1,1), (2,2,1), (2,3,1))"
863/6,143.83333333,4,"((0,2,1), (1,0,2), (1,1,1), (1,2,2), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
863/8,107.87500000,1410,"((1,2,1), (2,0,2), (2,1,2), (2,2,1), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
863/9,95.88888889,2279,"((1,3,2), (2,0,2), (2,1,1), (2,2,2), (3,1,2), (3,2,2), (3,3,2))"
863/12,71.91666667,3711,"((2,2,1), (2,3,1), (3,0,1), (3,1,2), (3,2,1), (3,3,2))"
863/18,47.94444444,1660,"((1,3,1), (2,0,1), (2,1,2), (3,3,2))"
863/24,35.95833333,498,"((1,2,1), (2,0,2), (2,1,2), (2,3,1), (3,2,1))"
863/27,31.96296296,215,"((0,3,1), (1,2,1), (2,3,1), (3,0,1), (3,2,1))"
863/36,23.97222222,70,"((0,2,1), (1,3,1), (2,1,2), (3,0,2))"
863/72,11.98611111,4,"((0,1,1), (1,3,1), (3,0,1))"
865/6,144.16666667,7,"((0,1,2), (0,2,1), (1,1,1), (1,2,2), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
865/8,108.12500000,1583,"((1,2,1), (2,0,1), (2,1,1), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
865/9,96.11111111,3061,"((1,3,1), (2,0,2), (2,2,1), (2,3,1), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
865/12,72.08333333,4175,"((2,1,2), (2,2,2), (2,3,2), (3,3,2))"
865/18,48.05555556,1770,"((1,3,2), (2,2,2), (2,3,1), (3,1,2))"
865/24,36.04166667,676,"((2,1,1), (2,2,1), (2,3,1), (3,3,1))"
865/27,32.03703704,114,"((0,3,2), (1,2,2), (1,3,1), (2,1,2))"
865/36,24.02777778,139,"((1,1,1), (1,2,1), (1,3,1), (2,3,1))"
865/54,16.01851852,4,"((0,1,1), (0,2,1), (0,3,1), (1,3,1))"
866/9,96.22222222,2790,"((1,3,2), (2,2,1), (2,3,2), (3,0,1), (3,1,2), (3,2,1), (3,3,2))"
866/27,32.07407407,181,"((0,3,1), (1,3,1), (2,1,2), (2,2,1), (3,0,2))"
867/8,108.37500000,1426,"((1,1,1), (1,2,1), (2,1,1), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
868/9,96.44444444,2233,"((1,2,1), (1,3,1), (2,0,2), (2,1,1), (2,2,1), (2,3,2), (3,2,2), (3,3,2))"
868/27,32.14814815,61,"((0,3,2), (1,3,2), (3,0,1), (3,1,1))"
869/6,144.83333333,4,"((0,2,1), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
869/8,108.62500000,1134,"((1,1,2), (1,2,1), (2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,1,1), (3,2,2), (3,3,2))"
869/9,96.55555556,2696,"((1,3,2), (2,0,1), (2,1,2), (2,2,2), (2,3,1), (3,2,2), (3,3,2))"
869/12,72.41666667,3160,"((2,0,2), (2,1,2), (2,3,1), (3,2,2), (3,3,2))"
869/18,48.27777778,1389,"((1,3,1), (2,1,2), (2,2,1), (2,3,2), (3,0,2))"
869/24,36.20833333,623,"((2,0,1), (2,1,1), (2,3,2), (3,2,1))"
869/27,32.18518519,142,"((0,3,1), (1,1,2), (1,2,1), (1,3,2), (2,0,2))"
869/36,24.13888889,81,"((1,0,1), (1,1,1), (1,3,2), (2,2,1))"
869/54,16.09259259,3,"((0,0,1), (0,1,1), (0,3,2), (1,2,1))"
869/72,12.06944444,2,"((0,0,2), (0,1,1), (0,2,1), (3,1,1))"
871/6,145.16666667,3,"((0,1,2), (0,2,1), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
871/8,108.87500000,1090,"((1,0,1), (1,2,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,1), (3,2,2), (3,3,2))"
871/9,96.77777778,2670,"((1,3,1), (2,1,1), (2,2,1), (2,3,2), (3,0,1), (3,1,1), (3,2,2), (3,3,2))"
871/12,72.58333333,3146,"((2,1,2), (2,2,1), (2,3,2), (3,0,2), (3,3,2))"
871/18,48.38888889,1366,"((1,3,2), (2,0,2), (3,1,2), (3,2,2))"
871/24,36.29166667,601,"((2,1,1), (2,3,1), (3,0,1), (3,2,2))"
871/27,32.25925926,98,"((0,3,2), (2,1,1), (2,2,2), (3,0,2))"
871/36,24.19444444,145,"((1,3,1), (2,0,1), (3,1,1), (3,2,1))"
871/54,16.12962963,14,"((0,3,1), (1,1,1), (3,0,1), (3,1,1))"
871/72,12.09722222,1,"((0,1,1), (0,2,2), (1,0,1), (3,0,1))"
872/9,96.88888889,2274,"((1,2,1), (1,3,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,3,2))"
872/27,32.29629630,255,"((0,3,1), (2,0,1), (2,3,1), (3,1,1), (3,2,1))"
873/8,109.12500000,1314,"((1,1,1), (1,2,1), (2,0,2), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
874/9,97.11111111,2570,"((1,3,1), (2,0,1), (2,1,1), (2,2,2), (2,3,1), (3,1,2), (3,2,2), (3,3,2))"
874/27,32.37037037,98,"((0,3,2), (1,2,1), (1,3,1), (2,0,2), (2,1,2))"
875/6,145.83333333,4,"((0,0,1), (0,2,1), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
875/8,109.37500000,1474,"((1,1,2), (1,2,1), (2,0,1), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
875/9,97.22222222,2979,"((1,3,2), (2,2,2), (2,3,2), (3,2,2), (3,3,2))"
875/12,72.91666667,4241,"((2,2,2), (2,3,1), (3,2,2), (3,3,2))"
875/18,48.61111111,1934,"((1,3,1), (2,3,1), (3,3,2))"
875/24,36.45833333,720,"((2,3,2), (3,3,1))"
875/27,32.40740741,255,"((0,3,1), (1,3,1), (2,3,2))"
875/36,24.30555556,108,"((1,3,2), (2,3,1))"
875/54,16.20370370,4,"((0,3,2), (1,3,1))"
875/72,12.15277778,7,"((0,2,1), (3,2,1))"
877/6,146.16666667,2,"((0,0,1), (0,1,2), (0,2,1), (1,0,2), (1,1,2), (1,2,2), (1,3,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
877/8,109.62500000,1309,"((1,2,1), (2,1,2), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
877/9,97.44444444,2134,"((1,2,1), (1,3,1), (2,2,2), (2,3,2), (3,0,2), (3,1,1), (3,2,1), (3,3,2))"
877/12,73.08333333,3802,"((2,0,1), (2,3,2), (3,2,2), (3,3,2))"
877/18,48.72222222,1643,"((1,2,1), (1,3,2), (2,1,2), (2,3,1), (3,0,1), (3,2,1))"
877/24,36.54166667,494,"((2,1,1), (2,3,1), (3,0,2), (3,3,1))"
877/27,32.48148148,82,"((0,2,1), (0,3,2), (1,3,1), (2,0,1), (3,1,2))"
877/36,24.36111111,115,"((1,1,1), (1,3,1), (2,0,2), (2,3,1))"
877/54,16.24074074,4,"((0,1,1), (0,3,1), (1,0,2), (1,3,1))"
877/72,12.18055556,2,"((0,0,1), (0,2,2), (3,1,1))"
878/9,97.55555556,2133,"((1,3,2), (2,0,2), (2,1,2), (2,3,1), (3,1,2), (3,2,2), (3,3,2))"
878/27,32.51851852,168,"((0,3,1), (1,1,2), (1,3,2), (3,0,1), (3,1,1))"
879/8,109.87500000,1039,"((1,1,1), (1,2,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,1), (3,2,2), (3,3,2))"
880/9,97.77777778,2823,"((1,3,1), (2,1,2), (2,2,2), (2,3,2), (3,2,2), (3,3,2))"
880/27,32.59259259,142,"((0,3,2), (1,2,2), (3,1,1), (3,2,1))"
881/6,146.83333333,1,"((0,0,2), (0,2,1), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
881/8,110.12500000,972,"((1,1,2), (1,2,1), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,1,1), (3,2,2), (3,3,2))"
881/9,97.88888889,2608,"((1,3,2), (2,0,1), (2,1,2), (2,2,1), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
881/12,73.41666667,3128,"((2,2,1), (2,3,1), (3,0,2), (3,2,2), (3,3,2))"
881/18,48.94444444,1442,"((1,3,1), (2,0,2), (2,2,1), (3,3,2))"
881/24,36.70833333,620,"((2,2,2), (2,3,2), (3,0,1))"
881/27,32.62962963,194,"((0,3,1), (3,0,2), (3,1,1), (3,3,1))"
881/36,24.47222222,108,"((1,2,2), (1,3,2), (2,0,1))"
881/54,16.31481481,1,"((0,2,2), (0,3,2), (1,0,1))"
883/6,147.16666667,2,"((0,1,2), (0,2,1), (1,0,2), (1,1,1), (1,2,2), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
883/8,110.37500000,1173,"((1,2,1), (2,0,2), (2,1,1), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
883/9,98.11111111,2075,"((1,2,2), (1,3,1), (2,0,2), (2,1,2), (2,3,2), (3,2,2), (3,3,2))"
883/12,73.58333333,3777,"((2,2,2), (2,3,2), (3,0,1), (3,1,1), (3,3,2))"
883/18,49.05555556,1745,"((1,3,2), (2,0,1), (2,1,1), (2,3,1), (3,2,2))"
883/24,36.79166667,520,"((2,0,2), (2,2,1), (2,3,1), (3,3,1))"
883/27,32.70370370,115,"((0,3,2), (1,3,1), (2,1,1), (3,0,1), (3,2,1))"
883/36,24.52777778,104,"((1,1,1), (1,2,2), (1,3,1), (3,0,2))"
883/54,16.35185185,4,"((0,1,1), (0,2,2), (0,3,1), (2,0,2))"
883/72,12.26388889,1,"((0,1,2), (0,2,2), (3,0,1))"
884/9,98.22222222,2491,"((1,3,2), (2,0,1), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
884/27,32.74074074,205,"((0,3,1), (1,3,1), (2,0,2), (2,2,1), (2,3,1))"
885/8,110.62500000,1334,"((1,1,1), (1,2,1), (2,0,1), (2,1,1), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
886/9,98.44444444,2522,"((1,2,1), (1,3,1), (2,1,2), (2,3,2), (3,0,1), (3,1,1), (3,2,2), (3,3,2))"
886/27,32.81481481,59,"((0,3,2), (1,0,2), (1,1,1), (1,2,1), (1,3,2))"
887/8,110.87500000,1192,"((1,1,2), (1,2,1), (2,1,1), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
887/9,98.55555556,2070,"((1,3,2), (2,2,1), (2,3,1), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
887/12,73.91666667,3810,"((2,0,1), (2,3,1), (3,1,2), (3,2,2), (3,3,2))"
887/18,49.27777778,1746,"((1,3,1), (2,2,2), (2,3,2), (3,0,1), (3,1,1))"
887/24,36.95833333,513,"((2,3,2), (3,0,2), (3,2,1))"
887/27,32.85185185,197,"((0,3,1), (1,2,2), (1,3,2), (2,0,1), (2,1,1))"
887/36,24.63888889,85,"((1,3,2), (2,0,2), (2,2,1))"
887/54,16.42592593,3,"((0,3,2), (1,0,2), (1,2,1))"
887/72,12.31944444,5,"((0,1,1), (0,2,1), (2,0,1), (3,1,1))"
889/6,148.16666667,2,"((0,1,2), (0,2,1), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
889/8,111.12500000,950,"((1,0,1), (1,2,1), (2,1,2), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
889/9,98.77777778,2405,"((1,3,1), (2,0,1), (2,1,2), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
889/12,74.08333333,3151,"((2,0,2), (2,2,1), (2,3,2), (3,1,2), (3,3,2))"
889/18,49.38888889,1426,"((1,3,2), (2,1,1), (3,0,2), (3,2,1), (3,3,1))"
889/24,37.04166667,675,"((2,0,1), (2,3,1), (3,1,1), (3,2,2))"
889/27,32.92592593,119,"((0,3,2), (1,2,1), (2,0,2), (3,1,1), (3,2,1))"
889/36,24.69444444,140,"((1,1,1), (1,3,1), (2,2,1), (3,0,1), (3,1,1))"
889/54,16.46296296,13,"((0,1,1), (0,3,1), (1,2,1), (2,0,1), (2,1,1))"
890/9,98.88888889,2771,"((1,3,2), (2,0,2), (2,2,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
890/27,32.96296296,289,"((0,3,1), (2,1,2), (2,3,2))"
891/8,111.37500000,903,"((1,0,1), (1,1,1), (1,2,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,1), (3,2,2), (3,3,2))"
892/9,99.11111111,2007,"((1,3,1), (2,1,2), (2,2,1), (2,3,1), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
892/27,33.03703704,128,"((0,3,2), (1,2,1), (1,3,1), (2,0,1), (2,3,1))"
893/8,111.62500000,1077,"((1,1,2), (1,2,1), (2,0,2), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
893/9,99.22222222,2003,"((1,3,2), (2,0,2), (2,1,1), (2,2,1), (2,3,2), (3,2,2), (3,3,2))"
893/12,74.41666667,3828,"((2,1,2), (2,2,2), (2,3,1), (3,0,1), (3,2,1), (3,3,2))"
893/18,49.61111111,1849,"((1,3,1), (2,0,1), (2,3,1), (3,1,2), (3,2,2))"
893/24,37.20833333,543,"((2,0,2), (2,2,1), (2,3,2), (3,1,1))"
893/27,33.07407407,245,"((0,3,1), (1,3,1), (2,2,2), (3,0,1), (3,1,1))"
893/36,24.80555556,77,"((1,2,1), (1,3,2), (3,0,2))"
893/54,16.53703704,2,"((0,2,1), (0,3,2), (2,0,2))"
893/72,12.40277778,7,"((0,2,1), (2,2,1), (3,0,1))"
895/6,149.16666667,2,"((0,0,1), (0,1,2), (0,2,1), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
895/8,111.87500000,1200,"((1,2,1), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
895/9,99.44444444,2630,"((1,3,1), (2,0,2), (2,1,2), (2,2,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
895/12,74.58333333,4283,"((2,1,1), (2,3,2), (3,2,2), (3,3,2))"
895/18,49.72222222,1987,"((1,3,2), (2,3,2), (3,1,1), (3,2,1))"
895/24,37.29166667,743,"((2,3,1), (3,1,2), (3,3,1))"
895/27,33.14814815,100,"((0,3,2), (1,3,2), (2,1,1), (2,2,1))"
895/36,24.86111111,165,"((1,3,1), (2,1,2), (2,3,1))"
895/54,16.57407407,11,"((0,3,1), (1,1,2), (1,3,1))"
895/72,12.43055556,2,"((0,0,1), (0,2,2), (1,1,1), (3,0,1))"
896/9,99.55555556,2411,"((1,3,2), (2,1,1), (2,2,2), (2,3,1), (3,0,1), (3,1,1), (3,2,2), (3,3,2))"
896/27,33.18518519,154,"((0,3,1), (1,2,1), (1,3,2), (2,1,1), (3,0,2))"
897/8,112.12500000,1073,"((1,1,1), (1,2,1), (2,1,2), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
898/9,99.77777778,1888,"((1,3,1), (2,0,2), (2,2,1), (2,3,2), (3,1,2), (3,2,2), (3,3,2))"
898/27,33.25925926,134,"((0,3,2), (3,0,1), (3,1,2), (3,2,1))"
899/8,112.37500000,841,"((1,1,2), (1,2,1), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,1), (3,2,2), (3,3,2))"
899/9,99.88888889,2294,"((1,2,1), (1,3,2), (2,0,1), (2,2,2), (2,3,2), (3,1,1), (3,2,1), (3,3,2))"
899/12,74.91666667,3214,"((2,0,2), (2,1,1), (2,2,1), (2,3,1), (3,2,2), (3,3,2))"
899/18,49.94444444,1500,"((1,3,1), (3,0,2), (3,1,2), (3,2,1), (3,3,1))"
899/24,37.45833333,712,"((1,2,1), (2,0,1), (2,3,1), (3,1,2), (3,2,1))"
899/27,33.29629630,241,"((0,3,1), (2,0,2), (2,1,2), (2,2,1), (2,3,1))"
899/36,24.97222222,101,"((0,2,1), (1,3,1), (2,2,1), (3,0,1), (3,1,1))"
899/72,12.48611111,1,"((0,1,2), (0,2,1), (1,0,2), (3,0,1))"
901/6,150.16666667,1,"((0,0,2), (0,1,2), (0,2,1), (1,0,1), (1,1,2), (1,2,2), (1,3,2), (2,0,2), (2,1,2), (2,2,2), (2,3,2), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
901/8,112.62500000,798,"((1,0,2), (1,2,1), (2,1,2), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
901/9,100.11111111,2328,"((1,3,1), (2,0,1), (2,2,2), (2,3,1), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
901/12,75.08333333,3200,"((2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,3,2))"
901/18,50.05555556,1507,"((1,3,2), (2,0,2), (2,3,1), (3,1,1), (3,3,1))"
901/24,37.54166667,665,"((2,2,2), (2,3,1), (3,0,1), (3,1,2))"
901/27,33.37037037,103,"((0,3,2), (1,3,1), (2,3,1), (3,0,2))"
901/36,25.02777778,155,"((1,2,2), (1,3,1), (2,0,1), (2,1,2))"
901/54,16.68518519,3,"((0,2,2), (0,3,1), (1,0,1), (1,1,2))"
902/9,100.22222222,1904,"((1,3,2), (2,2,2), (2,3,2), (3,0,2), (3,1,1), (3,2,1), (3,3,2))"
902/27,33.40740741,268,"((0,3,1), (1,2,2), (1,3,1), (2,0,1), (3,1,2))"
903/8,112.87500000,967,"((1,1,1), (1,2,1), (2,0,2), (2,1,1), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
904/9,100.44444444,2254,"((1,2,1), (1,3,1), (2,0,1), (2,1,1), (2,2,2), (2,3,2), (3,2,2), (3,3,2))"
904/27,33.48148148,82,"((0,2,1), (0,3,2), (1,3,1), (2,0,2), (2,1,1), (2,2,1))"
905/8,113.12500000,1104,"((1,1,2), (1,2,1), (2,0,1), (2,1,1), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
905/9,100.55555556,2527,"((1,3,2), (2,0,2), (2,1,1), (2,3,1), (3,0,2), (3,1,2), (3,2,2), (3,3,2))"
905/12,75.41666667,4280,"((2,1,1), (2,3,1), (3,1,2), (3,2,2), (3,3,2))"
905/18,50.27777778,2129,"((1,3,1), (2,1,1), (2,3,2), (3,2,2))"
905/24,37.70833333,784,"((2,1,2), (2,3,2), (3,2,1))"
905/27,33.51851852,230,"((0,3,1), (1,3,2), (3,1,1), (3,2,1))"
905/36,25.13888889,118,"((1,3,2), (3,1,2))"
905/54,16.75925926,6,"((0,3,2), (2,1,2))"
905/72,12.56944444,9,"((1,3,1), (3,1,1))"
905/108,8.37962963,2,"((0,3,1), (2,1,1))"
907/8,113.37500000,969,"((1,0,1), (1,2,1), (2,0,1), (2,1,2), (2,2,2), (2,3,2), (3,0,1), (3,1,2), (3,2,2), (3,3,2))"
907/9,100.77777778,1871,"((1,3,1), (2,1,1), (2,2,2), (2,3,2), (3,0,2), (3,2,2), (3,3,2))"
907/12,75.58333333,3820,"((2,0,1), (2,2,1), (2,3,2), (3,1,1), (3,2,1), (3,3,2))"
907/18,50.38888889,1808,"((1,3,2), (2,2,1), (3,0,1), (3,1,2), (3,3,1))"
907/24,37.79166667,554,"((2,3,1), (3,0,2), (3,1,2), (3,2,1))"
907/27,33.59259259,154,"((0,3,2), (1,2,1), (2,0,1), (2,1,2), (2,3,1))"
907/36,25.19444444,139,"((1,3,1), (2,0,2), (2,1,2), (2,2,1))"
907/54,16.79629630,12,"((0,3,1), (1,0,2), (1,1,2), (1,2,1))"
907/72,12.59722222,1,"((0,0,2), (0,1,1), (0,2,2), (3,0,1))"
908/9,100.88888889,1837,"((1,2,1), (1,3,2), (2,0,2), (2,1,2), (2,3,2), (3,2,2), (3,3,2))"
908/27,33.62962963,272,"((0,3,1), (2,1,1), (2,2,1), (3,0,1), (3,3,1))"
